Match Num,Team,Number,Name,Points Scored,Attacks Won,Attacks Attempted,Blocks Won,Blocks Attempted,Serves Won,Serves Attempted
25,SRB,14,Maja Aleksic,14,10,14,4,20,0,13
25,SRB,20,Jelena Blagojevic,11,10,24,1,9,0,13
25,SRB,19,Bojana Milenkovic,10,9,21,0,2,1,13
25,SRB,1,Bianka Busa,2,2,13,0,1,0,9
25,SRB,8,Sladjana Mirkovic,1,0,6,0,7,1,15
25,SRB,22,Sara Lozo,1,1,3,0,0,0,2
25,SRB,2,Katarina Lazovic,0,0,2,0,1,0,3
25,SRB,6,Maja Savic,0,0,0,0,0,0,0
25,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
25,SRB,21,Jovana Kocic,0,0,0,0,0,0,0
25,SRB,23,Mila Djordjevic,0,0,1,0,0,0,0
25,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
35,SRB,1,Bianka Busa,19,18,38,1,4,0,11
35,SRB,5,Mina Popovic,14,9,15,3,13,2,19
35,SRB,13,Ana Bjelica,14,13,43,1,6,0,13
35,SRB,20,Jelena Blagojevic,13,12,22,0,5,1,16
35,SRB,14,Maja Aleksic,7,4,8,2,12,1,7
35,SRB,8,Sladjana Mirkovic,2,2,4,0,4,0,9
35,SRB,2,Katarina Lazovic,1,0,0,0,0,1,2
35,SRB,6,Maja Savic,0,0,1,0,3,0,2
35,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
35,SRB,19,Bojana Milenkovic,0,0,0,0,0,0,0
35,SRB,21,Jovana Kocic,0,0,0,0,0,0,0
35,SRB,22,Sara Lozo,0,0,1,0,0,0,2
35,SRB,23,Mila Djordjevic,0,0,1,0,1,0,0
35,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
39,SRB,2,Katarina Lazovic,20,15,23,1,5,4,17
39,SRB,5,Mina Popovic,10,4,6,4,11,2,8
39,SRB,19,Bojana Milenkovic,10,9,21,0,5,1,11
39,SRB,13,Ana Bjelica,8,7,17,1,5,0,7
39,SRB,14,Maja Aleksic,6,1,5,4,13,1,6
39,SRB,22,Sara Lozo,4,4,9,0,1,0,6
39,SRB,8,Sladjana Mirkovic,3,2,5,0,4,1,12
39,SRB,23,Mila Djordjevic,1,0,0,1,2,0,0
39,SRB,1,Bianka Busa,0,0,0,0,0,0,0
39,SRB,6,Maja Savic,0,0,0,0,0,0,0
39,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
39,SRB,20,Jelena Blagojevic,0,0,0,0,0,0,5
39,SRB,21,Jovana Kocic,0,0,0,0,2,0,2
39,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
43,SRB,13,Ana Bjelica,22,21,48,0,8,1,17
43,SRB,20,Jelena Blagojevic,15,15,31,0,4,0,13
43,SRB,2,Katarina Lazovic,11,9,19,1,3,1,11
43,SRB,5,Mina Popovic,7,7,11,0,7,0,13
43,SRB,14,Maja Aleksic,7,6,11,1,17,0,7
43,SRB,19,Bojana Milenkovic,4,4,13,0,2,0,6
43,SRB,8,Sladjana Mirkovic,3,2,6,0,2,1,16
43,SRB,1,Bianka Busa,0,0,0,0,0,0,4
43,SRB,6,Maja Savic,0,0,0,0,0,0,0
43,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
43,SRB,21,Jovana Kocic,0,0,0,0,0,0,0
43,SRB,22,Sara Lozo,0,0,0,0,0,0,0
43,SRB,23,Mila Djordjevic,0,0,0,0,0,0,1
43,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
54,SRB,5,Mina Popovic,24,17,24,5,14,2,14
54,SRB,13,Ana Bjelica,14,13,46,1,4,0,14
54,SRB,20,Jelena Blagojevic,14,12,31,2,5,0,20
54,SRB,14,Maja Aleksic,11,8,15,3,11,0,8
54,SRB,19,Bojana Milenkovic,10,10,31,0,2,0,9
54,SRB,1,Bianka Busa,2,2,7,0,0,0,4
54,SRB,8,Sladjana Mirkovic,2,2,3,0,9,0,21
54,SRB,23,Mila Djordjevic,1,0,2,1,2,0,0
54,SRB,2,Katarina Lazovic,0,0,3,0,0,0,6
54,SRB,6,Maja Savic,0,0,0,0,0,0,0
54,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
54,SRB,21,Jovana Kocic,0,0,0,0,0,0,0
54,SRB,22,Sara Lozo,0,0,0,0,0,0,0
54,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
58,SRB,2,Katarina Lazovic,14,14,36,0,2,0,11
58,SRB,13,Ana Bjelica,14,14,36,0,6,0,8
58,SRB,1,Bianka Busa,5,4,15,0,0,1,7
58,SRB,14,Maja Aleksic,3,2,6,1,8,0,4
58,SRB,6,Maja Savic,2,2,4,0,5,0,4
58,SRB,21,Jovana Kocic,2,1,4,1,4,0,6
58,SRB,22,Sara Lozo,2,2,3,0,0,0,1
58,SRB,8,Sladjana Mirkovic,1,0,0,0,0,1,8
58,SRB,5,Mina Popovic,0,0,0,0,0,0,0
58,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
58,SRB,19,Bojana Milenkovic,0,0,0,0,0,0,0
58,SRB,20,Jelena Blagojevic,0,0,0,0,0,0,2
58,SRB,23,Mila Djordjevic,0,0,0,0,0,0,2
58,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
62,SRB,13,Ana Bjelica,19,16,45,2,15,1,12
62,SRB,5,Mina Popovic,16,12,22,3,16,1,13
62,SRB,20,Jelena Blagojevic,10,9,27,1,6,0,14
62,SRB,14,Maja Aleksic,9,7,12,2,14,0,12
62,SRB,2,Katarina Lazovic,8,5,24,3,7,0,15
62,SRB,19,Bojana Milenkovic,4,3,8,0,4,1,4
62,SRB,8,Sladjana Mirkovic,3,2,4,0,4,1,14
62,SRB,22,Sara Lozo,1,1,6,0,1,0,1
62,SRB,1,Bianka Busa,0,0,0,0,0,0,1
62,SRB,6,Maja Savic,0,0,0,0,0,0,0
62,SRB,12,Teodora Pusic,0,0,0,0,0,0,0
62,SRB,21,Jovana Kocic,0,0,0,0,0,0,0
62,SRB,23,Mila Djordjevic,0,0,0,0,0,0,0
62,SRB,32,Bojana Gocanin,0,0,0,0,0,0,0
5,BRA,24,Lorenne Geraldo Teixeira,23,20,43,2,9,1,12
5,BRA,10,Gabriela Braga Guimaraes,17,14,46,2,12,1,25
5,BRA,1,Fabiana Claudino,16,10,19,6,25,0,15
5,BRA,21,Drussyla Costa,13,11,34,2,7,0,11
5,BRA,20,Ana Beatriz Correa,11,5,11,5,27,1,16
5,BRA,13,Sheilla Castro De Paula Blassioli,4,4,12,0,3,0,4
5,BRA,3,Macris Fernanda Silva Carneiro,1,0,2,1,9,0,17
5,BRA,2,Mara Ferreira Leao,0,0,0,0,0,0,0
5,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
5,BRA,7,Amanda Francisco,0,0,0,0,0,0,6
5,BRA,9,Roberta Silva Ratzke,0,0,0,0,0,0,3
5,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
5,BRA,18,Camila Brait,0,0,0,0,0,0,0
5,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
11,BRA,10,Gabriela Braga Guimaraes,17,11,27,3,12,3,16
11,BRA,7,Amanda Francisco,11,11,18,0,3,0,12
11,BRA,1,Fabiana Claudino,10,5,8,5,16,0,9
11,BRA,24,Lorenne Geraldo Teixeira,9,9,20,0,4,0,4
11,BRA,20,Ana Beatriz Correa,8,2,5,5,17,1,13
11,BRA,13,Sheilla Castro De Paula Blassioli,4,3,9,1,3,0,3
11,BRA,15,Ana Carolina Da Silva,3,1,4,2,4,0,0
11,BRA,3,Macris Fernanda Silva Carneiro,2,0,0,0,3,2,10
11,BRA,2,Mara Ferreira Leao,1,0,1,1,1,0,2
11,BRA,6,Gabriela Candido Da Silva,0,0,2,0,1,0,0
11,BRA,9,Roberta Silva Ratzke,0,0,1,0,1,0,5
11,BRA,18,Camila Brait,0,0,0,0,0,0,0
11,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
11,BRA,21,Drussyla Costa,0,0,0,0,0,0,0
17,BRA,24,Lorenne Geraldo Teixeira,13,12,38,1,10,0,7
17,BRA,10,Gabriela Braga Guimaraes,12,12,30,0,6,0,17
17,BRA,21,Drussyla Costa,12,12,22,0,9,0,6
17,BRA,1,Fabiana Claudino,5,3,8,2,6,0,9
17,BRA,13,Sheilla Castro De Paula Blassioli,4,3,5,1,3,0,0
17,BRA,20,Ana Beatriz Correa,4,4,12,0,13,0,8
17,BRA,3,Macris Fernanda Silva Carneiro,1,1,1,0,3,0,11
17,BRA,2,Mara Ferreira Leao,0,0,0,0,0,0,0
17,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
17,BRA,7,Amanda Francisco,0,0,0,0,0,0,2
17,BRA,9,Roberta Silva Ratzke,0,0,0,0,0,0,6
17,BRA,15,Ana Carolina Da Silva,0,0,1,0,1,0,2
17,BRA,18,Camila Brait,0,0,0,0,0,0,0
17,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
23,BRA,2,Mara Ferreira Leao,15,9,12,5,11,1,10
23,BRA,7,Amanda Francisco,12,11,23,1,7,0,15
23,BRA,10,Gabriela Braga Guimaraes,9,8,14,1,4,0,10
23,BRA,15,Ana Carolina Da Silva,7,7,13,0,5,0,5
23,BRA,24,Lorenne Geraldo Teixeira,7,4,19,2,8,1,6
23,BRA,13,Sheilla Castro De Paula Blassioli,5,4,11,1,5,0,2
23,BRA,1,Fabiana Claudino,2,2,4,0,7,0,7
23,BRA,3,Macris Fernanda Silva Carneiro,2,2,2,0,2,0,7
23,BRA,6,Gabriela Candido Da Silva,0,0,7,0,0,0,4
23,BRA,9,Roberta Silva Ratzke,0,0,0,0,3,0,6
23,BRA,18,Camila Brait,0,0,0,0,0,0,0
23,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
23,BRA,20,Ana Beatriz Correa,0,0,0,0,3,0,2
23,BRA,21,Drussyla Costa,0,0,0,0,0,0,0
29,BRA,10,Gabriela Braga Guimaraes,12,12,18,0,6,0,10
29,BRA,21,Drussyla Costa,12,12,28,0,3,0,8
29,BRA,2,Mara Ferreira Leao,6,5,9,1,4,0,6
29,BRA,24,Lorenne Geraldo Teixeira,6,6,23,0,4,0,7
29,BRA,20,Ana Beatriz Correa,4,2,8,1,15,1,7
29,BRA,1,Fabiana Claudino,3,2,5,1,7,0,3
29,BRA,9,Roberta Silva Ratzke,1,0,0,0,1,1,8
29,BRA,13,Sheilla Castro De Paula Blassioli,1,0,3,1,3,0,2
29,BRA,3,Macris Fernanda Silva Carneiro,0,0,0,0,0,0,7
29,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
29,BRA,7,Amanda Francisco,0,0,0,0,0,0,3
29,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
29,BRA,18,Camila Brait,0,0,0,0,0,0,0
29,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
34,BRA,10,Gabriela Braga Guimaraes,22,20,52,1,3,1,18
34,BRA,2,Mara Ferreira Leao,19,15,22,4,17,0,11
34,BRA,24,Lorenne Geraldo Teixeira,16,14,33,0,5,2,12
34,BRA,21,Drussyla Costa,12,11,30,0,5,1,18
34,BRA,20,Ana Beatriz Correa,7,2,8,4,10,1,15
34,BRA,3,Macris Fernanda Silva Carneiro,6,4,4,0,6,2,17
34,BRA,13,Sheilla Castro De Paula Blassioli,3,3,9,0,0,0,0
34,BRA,1,Fabiana Claudino,0,0,0,0,0,0,0
34,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
34,BRA,7,Amanda Francisco,0,0,0,0,0,0,5
34,BRA,9,Roberta Silva Ratzke,0,0,0,0,0,0,6
34,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
34,BRA,18,Camila Brait,0,0,0,0,0,0,0
34,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
38,BRA,10,Gabriela Braga Guimaraes,22,20,45,1,8,1,16
38,BRA,24,Lorenne Geraldo Teixeira,18,16,31,2,7,0,7
38,BRA,2,Mara Ferreira Leao,8,6,12,2,12,0,14
38,BRA,7,Amanda Francisco,8,7,20,0,8,1,18
38,BRA,1,Fabiana Claudino,7,4,8,3,9,0,8
38,BRA,13,Sheilla Castro De Paula Blassioli,5,4,12,1,4,0,0
38,BRA,20,Ana Beatriz Correa,2,2,5,0,6,0,5
38,BRA,3,Macris Fernanda Silva Carneiro,1,1,3,0,3,0,17
38,BRA,9,Roberta Silva Ratzke,1,0,2,0,0,1,10
38,BRA,21,Drussyla Costa,1,0,0,0,0,1,2
38,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
38,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
38,BRA,18,Camila Brait,0,0,0,0,0,0,0
38,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
48,BRA,10,Gabriela Braga Guimaraes,15,14,44,1,8,0,9
48,BRA,24,Lorenne Geraldo Teixeira,15,13,23,2,7,0,7
48,BRA,1,Fabiana Claudino,12,11,17,0,15,1,14
48,BRA,2,Mara Ferreira Leao,6,2,7,4,18,0,12
48,BRA,21,Drussyla Costa,4,3,17,1,3,0,5
48,BRA,13,Sheilla Castro De Paula Blassioli,2,1,7,1,2,0,0
48,BRA,3,Macris Fernanda Silva Carneiro,1,0,0,1,2,0,13
48,BRA,7,Amanda Francisco,1,1,6,0,2,0,10
48,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
48,BRA,9,Roberta Silva Ratzke,0,0,0,0,0,0,4
48,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
48,BRA,18,Camila Brait,0,0,0,0,0,0,0
48,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
48,BRA,20,Ana Beatriz Correa,0,0,0,0,0,0,0
51,BRA,2,Mara Ferreira Leao,10,9,12,1,8,0,6
51,BRA,24,Lorenne Geraldo Teixeira,10,9,23,1,2,0,4
51,BRA,10,Gabriela Braga Guimaraes,8,6,13,0,2,2,18
51,BRA,7,Amanda Francisco,6,4,6,1,2,1,11
51,BRA,1,Fabiana Claudino,5,4,4,1,2,0,2
51,BRA,13,Sheilla Castro De Paula Blassioli,5,3,7,2,3,0,0
51,BRA,20,Ana Beatriz Correa,5,3,10,2,3,0,4
51,BRA,21,Drussyla Costa,4,3,9,0,1,1,9
51,BRA,3,Macris Fernanda Silva Carneiro,2,1,2,0,1,1,13
51,BRA,6,Gabriela Candido Da Silva,1,1,1,0,0,0,1
51,BRA,9,Roberta Silva Ratzke,1,0,0,0,0,1,5
51,BRA,15,Ana Carolina Da Silva,1,1,1,0,0,0,1
51,BRA,18,Camila Brait,0,0,0,0,0,0,0
51,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
55,BRA,24,Lorenne Geraldo Teixeira,23,20,34,3,15,0,9
55,BRA,10,Gabriela Braga Guimaraes,14,14,34,0,7,0,22
55,BRA,21,Drussyla Costa,10,9,21,0,2,1,7
55,BRA,2,Mara Ferreira Leao,7,7,11,0,8,0,8
55,BRA,7,Amanda Francisco,7,7,12,0,2,0,6
55,BRA,1,Fabiana Claudino,5,3,9,2,11,0,8
55,BRA,20,Ana Beatriz Correa,5,5,7,0,6,0,7
55,BRA,13,Sheilla Castro De Paula Blassioli,3,1,10,1,3,1,2
55,BRA,3,Macris Fernanda Silva Carneiro,1,0,0,0,5,1,18
55,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
55,BRA,9,Roberta Silva Ratzke,0,0,0,0,2,0,3
55,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
55,BRA,18,Camila Brait,0,0,0,0,0,0,0
55,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
63,BRA,24,Lorenne Geraldo Teixeira,21,16,38,3,8,2,11
63,BRA,7,Amanda Francisco,17,16,30,1,6,0,16
63,BRA,1,Fabiana Claudino,14,10,16,2,19,2,13
63,BRA,2,Mara Ferreira Leao,14,9,16,5,15,0,15
63,BRA,10,Gabriela Braga Guimaraes,11,9,31,1,8,1,18
63,BRA,3,Macris Fernanda Silva Carneiro,3,1,2,1,3,1,14
63,BRA,6,Gabriela Candido Da Silva,0,0,0,0,0,0,0
63,BRA,9,Roberta Silva Ratzke,0,0,0,0,0,0,6
63,BRA,13,Sheilla Castro De Paula Blassioli,0,0,7,0,0,0,0
63,BRA,15,Ana Carolina Da Silva,0,0,0,0,0,0,0
63,BRA,18,Camila Brait,0,0,0,0,0,0,0
63,BRA,19,Leia Henrique Da Silva Nicolosi,0,0,0,0,0,0,0
63,BRA,20,Ana Beatriz Correa,0,0,0,0,0,0,1
63,BRA,21,Drussyla Costa,0,0,0,0,0,0,4
6,DOM,21,Jineiry Martinez,12,9,21,3,21,0,11
6,DOM,18,Bethania De La Cruz De Peña,11,11,40,0,10,0,13
6,DOM,20,Brayelin Elizabeth Martinez,11,11,29,0,5,0,9
6,DOM,23,Gaila Ceneida Gonzalez Lopez,10,9,26,1,13,0,9
6,DOM,14,Prisilla Rivera Brens,6,6,22,0,3,0,9
6,DOM,1,Annerys Victoria Vargas Valdez,4,4,7,0,9,0,3
6,DOM,3,Lisvel Elisa Eve Mejia,3,2,5,1,13,0,8
6,DOM,7,Niverka Dharlenis Marte Frica,1,1,2,0,9,0,11
6,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
6,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
6,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
6,DOM,16,Yonkaira Paola Peña Isabel,0,0,1,0,0,0,0
6,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
6,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
10,DOM,20,Brayelin Elizabeth Martinez,26,26,48,0,6,0,19
10,DOM,18,Bethania De La Cruz De Peña,19,17,40,0,8,2,15
10,DOM,14,Prisilla Rivera Brens,11,11,35,0,9,0,14
10,DOM,21,Jineiry Martinez,11,9,16,2,17,0,21
10,DOM,3,Lisvel Elisa Eve Mejia,6,2,8,4,11,0,11
10,DOM,23,Gaila Ceneida Gonzalez Lopez,3,3,3,0,0,0,0
10,DOM,7,Niverka Dharlenis Marte Frica,2,2,2,0,5,0,18
10,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,0,0,0
10,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
10,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
10,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
10,DOM,16,Yonkaira Paola Peña Isabel,0,0,0,0,0,0,0
10,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
10,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
14,DOM,16,Yonkaira Paola Peña Isabel,23,21,45,1,6,1,16
14,DOM,20,Brayelin Elizabeth Martinez,21,20,42,1,11,0,12
14,DOM,23,Gaila Ceneida Gonzalez Lopez,16,12,31,4,9,0,11
14,DOM,1,Annerys Victoria Vargas Valdez,9,5,13,4,20,0,23
14,DOM,17,Gina Altagracia Mambru Casilla,7,5,13,0,2,2,14
14,DOM,8,Candida Estefany Arias Perez,4,2,8,2,16,0,4
14,DOM,7,Niverka Dharlenis Marte Frica,3,2,3,0,5,1,28
14,DOM,21,Jineiry Martinez,3,3,4,0,3,0,1
14,DOM,3,Lisvel Elisa Eve Mejia,1,0,1,1,5,0,5
14,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
14,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
14,DOM,14,Prisilla Rivera Brens,0,0,1,0,0,0,2
14,DOM,18,Bethania De La Cruz De Peña,0,0,0,0,0,0,0
14,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
22,DOM,21,Jineiry Martinez,11,7,11,3,5,1,8
22,DOM,18,Bethania De La Cruz De Peña,9,7,22,1,5,1,9
22,DOM,14,Prisilla Rivera Brens,6,5,11,0,2,1,7
22,DOM,23,Gaila Ceneida Gonzalez Lopez,6,6,12,0,0,0,6
22,DOM,16,Yonkaira Paola Peña Isabel,4,4,8,0,1,0,4
22,DOM,20,Brayelin Elizabeth Martinez,4,4,15,0,1,0,4
22,DOM,3,Lisvel Elisa Eve Mejia,3,3,9,0,0,0,5
22,DOM,1,Annerys Victoria Vargas Valdez,2,1,4,0,0,1,7
22,DOM,7,Niverka Dharlenis Marte Frica,1,0,0,1,3,0,7
22,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
22,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,2,0,3
22,DOM,8,Candida Estefany Arias Perez,0,0,0,0,1,0,0
22,DOM,17,Gina Altagracia Mambru Casilla,0,0,1,0,0,0,1
22,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
26,DOM,18,Bethania De La Cruz De Peña,24,18,45,3,5,3,18
26,DOM,20,Brayelin Elizabeth Martinez,22,20,56,1,5,1,12
26,DOM,3,Lisvel Elisa Eve Mejia,8,6,14,1,17,1,16
26,DOM,14,Prisilla Rivera Brens,8,8,21,0,3,0,17
26,DOM,23,Gaila Ceneida Gonzalez Lopez,4,3,7,1,4,0,0
26,DOM,8,Candida Estefany Arias Perez,3,0,7,3,10,0,9
26,DOM,7,Niverka Dharlenis Marte Frica,2,2,5,0,9,0,16
26,DOM,21,Jineiry Martinez,2,2,5,0,3,0,6
26,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,1,0,0
26,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
26,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,1
26,DOM,16,Yonkaira Paola Peña Isabel,0,0,0,0,0,0,0
26,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
26,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
32,DOM,18,Bethania De La Cruz De Peña,16,12,22,1,7,3,13
32,DOM,20,Brayelin Elizabeth Martinez,14,13,27,1,6,0,7
32,DOM,14,Prisilla Rivera Brens,9,9,26,0,6,0,20
32,DOM,1,Annerys Victoria Vargas Valdez,8,3,8,4,18,1,9
32,DOM,3,Lisvel Elisa Eve Mejia,7,4,10,2,12,1,13
32,DOM,7,Niverka Dharlenis Marte Frica,1,1,2,0,2,0,10
32,DOM,16,Yonkaira Paola Peña Isabel,1,1,1,0,0,0,0
32,DOM,17,Gina Altagracia Mambru Casilla,1,1,2,0,0,0,1
32,DOM,23,Gaila Ceneida Gonzalez Lopez,1,1,1,0,0,0,1
32,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
32,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
32,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
32,DOM,21,Jineiry Martinez,0,0,0,0,0,0,0
32,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
38,DOM,20,Brayelin Elizabeth Martinez,19,17,42,1,6,1,18
38,DOM,18,Bethania De La Cruz De Peña,18,17,36,0,3,1,17
38,DOM,14,Prisilla Rivera Brens,13,10,30,3,7,0,10
38,DOM,21,Jineiry Martinez,9,7,21,2,12,0,9
38,DOM,3,Lisvel Elisa Eve Mejia,7,5,13,2,9,0,13
38,DOM,7,Niverka Dharlenis Marte Frica,2,2,5,0,8,0,14
38,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,0,0,0
38,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
38,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
38,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
38,DOM,16,Yonkaira Paola Peña Isabel,0,0,1,0,0,0,2
38,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
38,DOM,23,Gaila Ceneida Gonzalez Lopez,0,0,3,0,2,0,0
38,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
44,DOM,23,Gaila Ceneida Gonzalez Lopez,14,10,28,4,4,0,9
44,DOM,20,Brayelin Elizabeth Martinez,8,7,18,1,5,0,6
44,DOM,21,Jineiry Martinez,7,6,10,1,8,0,9
44,DOM,3,Lisvel Elisa Eve Mejia,3,0,2,2,9,1,8
44,DOM,18,Bethania De La Cruz De Peña,3,2,15,0,2,1,9
44,DOM,16,Yonkaira Paola Peña Isabel,2,2,8,0,0,0,3
44,DOM,8,Candida Estefany Arias Perez,1,0,0,0,1,1,3
44,DOM,17,Gina Altagracia Mambru Casilla,1,0,2,1,1,0,1
44,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,0,0,0
44,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
44,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
44,DOM,7,Niverka Dharlenis Marte Frica,0,0,1,0,1,0,8
44,DOM,14,Prisilla Rivera Brens,0,0,0,0,0,0,0
44,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
50,DOM,20,Brayelin Elizabeth Martinez,26,24,40,1,6,1,11
50,DOM,3,Lisvel Elisa Eve Mejia,11,7,13,4,14,0,14
50,DOM,18,Bethania De La Cruz De Peña,10,7,21,1,7,2,10
50,DOM,14,Prisilla Rivera Brens,7,7,22,0,6,0,14
50,DOM,21,Jineiry Martinez,6,5,9,1,15,0,7
50,DOM,7,Niverka Dharlenis Marte Frica,1,0,3,1,3,0,20
50,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,0,0,0
50,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
50,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
50,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
50,DOM,16,Yonkaira Paola Peña Isabel,0,0,0,0,0,0,0
50,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
50,DOM,23,Gaila Ceneida Gonzalez Lopez,0,0,1,0,1,0,0
50,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
56,DOM,20,Brayelin Elizabeth Martinez,26,22,46,4,9,0,13
56,DOM,18,Bethania De La Cruz De Peña,17,13,32,3,8,1,26
56,DOM,21,Jineiry Martinez,11,10,18,1,20,0,11
56,DOM,3,Lisvel Elisa Eve Mejia,10,7,12,3,8,0,19
56,DOM,14,Prisilla Rivera Brens,6,4,22,2,9,0,22
56,DOM,7,Niverka Dharlenis Marte Frica,4,3,5,1,17,0,13
56,DOM,23,Gaila Ceneida Gonzalez Lopez,4,3,4,1,2,0,1
56,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,1,0,0
56,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
56,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
56,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
56,DOM,16,Yonkaira Paola Peña Isabel,0,0,0,0,1,0,3
56,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
56,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
62,DOM,18,Bethania De La Cruz De Peña,21,14,33,3,13,4,20
62,DOM,20,Brayelin Elizabeth Martinez,20,17,36,3,9,0,18
62,DOM,23,Gaila Ceneida Gonzalez Lopez,16,11,33,3,9,2,20
62,DOM,21,Jineiry Martinez,12,9,23,2,12,1,11
62,DOM,3,Lisvel Elisa Eve Mejia,11,6,18,5,19,0,12
