,Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
7076,9102019,South Carolina St.,UNC Asheville,0,3.0,28,20,91,0.08800000000000001,27,4,8,30,7,1,4,0,35.0,39,11,84,0.333,37,7,4,40,4,4,4,0,52.0
7077,9132019,South Carolina St.,The Citadel,0,3.0,25,22,88,0.034,25,4,3,41,11,2,4,2,33.0,38,14,105,0.229,32,11,4,39,4,2,10,0,56.0
7078,9142019,South Carolina St.,North Dakota,0,3.0,22,15,97,0.07200000000000001,21,5,5,48,7,0,4,0,29.0,43,10,107,0.308,40,7,9,54,5,1,10,1,56.0
7079,9142019,South Carolina St.,Campbell,0,3.0,25,15,87,0.115,25,1,7,28,7,0,4,2,28.0,44,15,93,0.312,38,7,5,41,1,0,8,0,55.0
7080,9172019,South Carolina St.,Charleston So.,0,3.0,18,18,64,0.0,14,4,6,14,9,1,4,0,25.0,40,14,70,0.371,35,9,2,23,4,0,4,0,51.0
7081,9272019,South Carolina St.,N.C. A&T,0,3.0,19,16,71,0.042,18,7,11,18,7,0,0,0,26.0,39,9,71,0.423,37,7,12,31,7,0,4,0,48.0
7082,9292019,South Carolina St.,N.C. Central,0,3.0,29,17,93,0.129,26,6,4,34,8,0,2,2,36.0,44,13,95,0.326,44,8,3,40,6,0,10,1,57.0
7083,10042019,South Carolina St.,Bethune-Cookman,0,4.0,45,23,143,0.154,41,6,12,48,6,2,15,1,60.5,49,20,131,0.221,46,6,8,67,6,3,22,1,69.0
7084,10062019,South Carolina St.,Florida A&M,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0
7085,10082019,South Carolina St.,USC Upstate,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0
7086,10112019,South Carolina St.,UMES,0,3.0,27,18,70,0.129,26,4,7,17,6,0,2,0,32.0,45,11,75,0.453,39,6,10,24,4,1,18,3,61.0
7087,10142019,South Carolina St.,Delaware St.,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0
7088,10222019,South Carolina St.,UNC Asheville,0,3.0,20,21,69,-0.014,18,1,3,27,9,0,6,0,24.0,38,12,80,0.325,36,9,8,28,1,0,6,0,50.0
7089,10252019,South Carolina St.,Morgan St.,0,3.0,12,23,66,-0.16699999999999998,10,1,5,18,9,0,2,0,14.0,36,4,62,0.516,35,9,9,27,1,2,6,0,50.0
7090,10272019,South Carolina St.,Coppin St.,0,3.0,16,12,65,0.062,15,0,6,17,10,0,6,2,19.0,43,11,78,0.41,37,10,3,33,0,0,8,2,57.0
7091,10312019,South Carolina St.,Florida A&M,0,4.0,35,25,126,0.079,33,5,11,57,9,5,4,3,47.0,44,25,130,0.146,38,9,8,56,5,4,6,5,60.0
7092,11012019,South Carolina St.,Bethune-Cookman,0,3.0,19,22,97,-0.031,18,6,3,36,5,3,0,0,28.0,42,7,90,0.389,38,5,10,49,6,4,8,0,55.0
7093,11062019,South Carolina St.,N.C. A&T,0,3.0,20,16,77,0.052000000000000005,19,4,9,21,10,0,8,2,28.0,39,12,81,0.333,34,10,3,35,4,0,16,0,57.0
7094,11102019,South Carolina St.,N.C. Central,0,3.0,27,16,92,0.12,25,10,9,33,10,3,4,1,42.0,38,10,88,0.318,35,10,3,41,10,2,8,1,54.0
7095,11152019,South Carolina St.,Howard,0,3.0,21,21,68,0.0,20,2,10,17,10,0,0,2,23.0,33,3,53,0.5660000000000001,30,10,10,21,2,4,8,2,51.0
7096,11172019,South Carolina St.,Norfolk St.,0,3.0,34,22,96,0.125,31,0,12,41,7,1,4,3,37.0,30,6,80,0.3,25,7,8,33,0,0,16,4,45.0
7097,11222019,South Carolina St.,Howard,0,3.0,27,19,90,0.08900000000000001,26,1,3,34,8,1,6,1,32.0,43,15,102,0.275,39,8,9,38,1,2,12,1,59.0
7098,8302019,South Carolina,Cincinnati,0,4.0,52,19,139,0.237,48,1,7,65,6,1,10,1,59.0,55,21,152,0.224,52,6,9,60,1,2,14,2,70.0
7099,8312019,South Carolina,Cleveland St.,1,5.0,67,24,163,0.264,64,5,11,73,8,0,12,3,78.0,53,20,153,0.21600000000000005,50,8,4,68,5,2,20,4,73.0
7100,8312019,South Carolina,Pittsburgh,0,3.0,32,18,85,0.165,31,0,7,26,6,2,12,3,40.0,42,14,88,0.318,41,6,8,30,0,2,6,2,53.0
7101,9062019,South Carolina,UCF,0,3.0,50,16,119,0.28600000000000003,48,1,11,47,4,3,10,0,59.0,44,12,112,0.28600000000000003,41,4,5,46,1,6,8,0,58.0
7102,9072019,South Carolina,Kansas,1,4.0,59,16,156,0.276,59,3,10,73,3,6,24,3,80.0,49,29,161,0.124,45,3,9,67,3,4,10,1,61.0
7103,9102019,South Carolina,Charlotte,1,3.0,41,11,90,0.333,34,6,8,32,4,2,6,1,52.0,27,19,81,0.099,26,4,7,33,6,3,8,2,38.0
7104,9122019,South Carolina,Clemson,1,5.0,66,17,151,0.325,56,10,13,51,14,1,10,3,82.0,56,23,147,0.224,51,14,5,57,10,3,16,0,81.0
7105,9132019,South Carolina,Wisconsin,0,3.0,29,15,84,0.16699999999999998,27,6,8,26,11,1,12,1,42.0,40,11,85,0.341,38,11,7,34,6,0,12,0,57.0
7106,9202019,South Carolina,Maryland,1,5.0,65,24,147,0.279,61,4,17,71,9,0,14,0,76.0,50,19,146,0.212,44,9,17,49,4,0,16,1,67.0
7107,9222019,South Carolina,Kennesaw St.,1,3.0,42,8,95,0.358,37,7,11,37,4,2,12,2,57.0,40,20,108,0.185,38,4,9,40,7,0,8,1,48.0
7108,9222019,South Carolina,High Point,1,4.0,54,25,145,0.2,46,5,7,50,4,3,6,1,65.0,45,24,130,0.162,44,4,9,52,5,3,20,2,62.0
7109,9272019,South Carolina,Georgia,0,5.0,58,22,158,0.228,56,6,12,61,5,5,22,1,80.0,66,35,169,0.183,60,5,15,64,6,0,10,3,76.0
7110,9292019,South Carolina,Auburn,1,3.0,32,9,78,0.295,28,6,8,39,4,5,10,0,48.0,27,24,92,0.033,27,4,7,35,6,3,6,2,37.0
7111,10042019,South Carolina,Kentucky,0,3.0,31,20,111,0.099,29,0,5,43,3,1,6,1,35.0,44,11,109,0.303,40,3,9,49,0,4,12,2,57.0
7112,10062019,South Carolina,Mississippi St.,1,3.0,46,9,104,0.35600000000000004,42,5,12,44,2,2,12,1,59.0,34,20,105,0.133,31,2,6,39,5,2,6,0,41.0
7113,10112019,South Carolina,Texas A&M,0,3.0,41,20,110,0.191,39,3,7,37,8,5,4,1,51.0,46,11,101,0.34700000000000003,46,8,7,44,3,1,4,3,57.0
7114,10132019,South Carolina,Arkansas,1,5.0,53,24,169,0.172,52,9,11,79,3,0,36,7,80.0,61,33,189,0.14800000000000002,59,3,12,81,9,1,12,1,71.0
7115,10162019,South Carolina,Florida,0,3.0,35,16,92,0.207,31,3,9,31,7,0,10,2,43.0,42,10,87,0.368,41,7,6,35,3,2,8,0,55.0
7116,10252019,South Carolina,Tennessee,1,3.0,43,11,106,0.302,37,4,6,49,4,3,14,2,57.0,34,24,113,0.08800000000000001,33,4,8,44,4,1,8,4,43.0
7117,10272019,South Carolina,Alabama,1,3.0,46,9,84,0.44,40,7,2,33,3,1,12,1,60.0,33,14,83,0.229,31,3,6,27,7,1,12,3,43.0
7118,11012019,South Carolina,LSU,1,3.0,44,6,93,0.409,40,4,6,34,3,1,10,2,54.0,44,15,98,0.29600000000000004,42,3,12,38,4,0,4,4,49.0
7119,11082019,South Carolina,Mississippi St.,1,3.0,46,11,116,0.302,44,7,8,51,4,0,12,8,59.0,43,17,118,0.22,39,4,5,53,7,0,4,2,49.0
7120,11102019,South Carolina,Ole Miss,1,3.0,49,12,123,0.301,47,3,9,52,4,3,12,4,61.0,32,21,114,0.096,31,4,2,52,3,0,2,2,37.0
7121,11152019,South Carolina,Kentucky,0,3.0,31,14,84,0.202,29,1,2,33,7,2,4,2,36.0,50,9,98,0.418,45,7,9,28,1,2,12,2,65.0
7122,11172019,South Carolina,Missouri,0,3.0,38,17,105,0.2,33,4,3,36,6,2,20,0,54.0,51,16,109,0.321,48,6,8,46,4,2,12,0,65.0
7123,11222019,South Carolina,Georgia,1,5.0,57,26,163,0.19,50,2,5,67,5,5,26,1,77.0,68,31,177,0.209,61,5,9,72,2,2,14,1,82.0
7124,11242019,South Carolina,Auburn,1,3.0,34,9,96,0.26,30,1,4,47,3,4,24,3,51.0,38,28,122,0.08199999999999999,38,3,9,49,1,1,6,0,45.0
7125,11272019,South Carolina,Texas A&M,0,4.0,51,19,134,0.239,49,3,15,43,6,0,6,1,57.0,56,18,128,0.297,53,6,10,58,3,2,14,3,71.0
7126,11292019,South Carolina,Arkansas,1,3.0,46,11,82,0.4270000000000001,42,7,7,24,5,1,16,2,62.0,35,14,82,0.256,35,5,7,25,7,0,8,0,44.0
7127,12062019,South Carolina,Colorado St.,1,5.0,58,18,157,0.255,51,4,12,59,9,1,8,5,67.0,73,20,167,0.317,69,9,17,69,4,3,20,1,95.0
7128,12072019,South Carolina,Washington,0,3.0,34,25,107,0.084,30,2,6,32,6,1,8,0,41.0,36,13,90,0.256,36,6,5,43,2,1,16,4,51.0
7129,8302019,South Dakota St.,Memphis,0,4.0,54,21,146,0.226,53,5,8,58,7,0,10,2,64.0,58,19,141,0.277,56,7,8,65,5,1,10,0,71.0
7130,8302019,South Dakota St.,Eastern Ill.,1,4.0,55,19,140,0.257,46,6,6,53,4,1,8,3,66.0,51,19,132,0.242,50,4,9,55,6,2,7,2,60.5
7131,8312019,South Dakota St.,Drake,0,4.0,50,28,140,0.157,47,9,9,52,7,0,12,7,65.0,53,14,127,0.307,49,7,8,56,9,4,19,0,73.5
7132,9062019,South Dakota St.,Lamar University,0,3.0,36,20,113,0.142,33,3,6,48,8,2,6,1,44.0,46,12,113,0.301,42,8,9,48,3,2,8,3,60.0
7133,9072019,South Dakota St.,Prairie View,1,3.0,41,8,82,0.402,39,3,8,40,9,2,16,0,54.0,28,23,98,0.051,25,9,7,28,3,0,2,0,38.0
7134,9132019,South Dakota St.,Northern Ariz.,0,3.0,22,20,97,0.021,20,2,1,35,7,2,4,6,28.0,45,10,97,0.361,42,7,7,48,2,0,12,2,58.0
7135,9132019,South Dakota St.,Fresno St.,0,4.0,40,30,117,0.085,38,4,9,40,3,1,10,2,50.0,50,19,118,0.263,47,3,7,42,4,1,16,1,62.0
7136,9142019,South Dakota St.,LSU,0,3.0,23,27,102,-0.039,21,3,5,29,2,0,2,1,27.0,39,15,92,0.261,37,2,8,40,3,1,18,0,51.0
7137,9202019,South Dakota St.,Milwaukee,0,5.0,63,16,170,0.276,57,3,11,61,3,5,8,8,75.0,72,24,178,0.27,67,3,11,69,3,1,4,0,78.0
7138,9202019,South Dakota St.,Valparaiso,0,3.0,32,19,102,0.127,29,1,4,40,9,2,14,2,42.0,41,16,102,0.245,37,9,5,45,1,2,8,0,56.0
7139,9212019,South Dakota St.,Kansas City,0,4.0,44,23,150,0.14,40,0,2,68,8,2,0,2,46.0,53,16,143,0.259,53,8,5,75,0,0,16,2,69.0
7140,9272019,South Dakota St.,North Dakota St.,1,4.0,45,20,144,0.174,41,6,7,57,5,3,12,1,60.0,51,32,149,0.128,47,5,7,68,6,0,12,1,62.0
7141,9292019,South Dakota St.,Western Ill.,0,5.0,55,34,163,0.129,52,6,7,67,5,5,4,1,68.0,56,21,154,0.227,55,5,11,66,6,7,16,0,76.0
7142,10042019,South Dakota St.,Denver,0,4.0,34,24,134,0.075,28,6,6,69,10,1,8,3,45.0,62,25,173,0.214,59,10,10,73,6,1,25,2,85.5
7143,10062019,South Dakota St.,Oral Roberts,0,4.0,48,28,163,0.123,45,8,8,70,6,1,2,1,58.0,52,20,147,0.218,47,8,6,74,7,5,8,2,69.0
7144,10082019,South Dakota St.,South Dakota,0,3.0,28,13,97,0.155,27,2,7,36,5,2,2,0,33.0,45,10,95,0.368,40,5,4,49,2,2,6,2,55.0
7145,10132019,South Dakota St.,North Dakota,1,4.0,53,27,159,0.16399999999999998,50,5,8,77,5,3,12,3,67.0,42,24,151,0.119,38,5,4,75,5,4,14,1,58.0
7146,10182019,South Dakota St.,Purdue Fort Wayne,0,5.0,55,28,201,0.134,53,4,3,92,4,4,10,3,68.0,67,34,210,0.157,64,4,6,94,4,2,12,0,79.0
7147,10212019,South Dakota St.,Omaha,0,3.0,21,17,74,0.054000000000000006,19,3,3,26,9,3,2,3,28.0,43,7,85,0.424,40,9,9,32,3,2,14,0,61.0
7148,10252019,South Dakota St.,North Dakota St.,0,4.0,50,24,154,0.16899999999999998,45,1,7,64,6,4,16,4,63.0,58,23,155,0.226,50,6,5,67,1,1,15,2,72.5
7149,10272019,South Dakota St.,Western Ill.,0,3.0,32,22,119,0.084,27,3,1,57,3,1,16,1,44.0,43,16,126,0.214,40,3,7,61,3,1,20,1,57.0
7150,11012019,South Dakota St.,Denver,0,4.0,45,24,139,0.151,37,4,6,43,11,8,8,1,61.0,55,18,124,0.298,53,11,11,58,4,2,10,2,73.0
7151,11032019,South Dakota St.,Oral Roberts,1,4.0,57,21,165,0.218,57,5,10,82,5,6,12,1,74.0,48,24,165,0.145,44,5,9,76,5,0,10,0,58.0
7152,11052019,South Dakota St.,South Dakota,0,3.0,31,11,114,0.175,29,0,2,48,7,1,8,4,36.0,54,14,121,0.331,52,7,4,63,0,1,14,2,69.0
7153,11102019,South Dakota St.,North Dakota,0,5.0,66,28,183,0.208,59,5,7,80,8,2,6,1,76.0,65,20,175,0.257,63,8,12,75,5,5,17,2,86.5
7154,11152019,South Dakota St.,Purdue Fort Wayne,0,3.0,36,18,110,0.16399999999999998,31,2,4,49,4,2,8,1,44.0,49,16,122,0.27,45,4,4,53,2,2,8,1,59.0
7155,11172019,South Dakota St.,Omaha,0,4.0,45,20,129,0.194,41,5,4,49,7,4,6,4,57.0,59,24,146,0.24,56,7,10,52,5,0,10,2,71.0
7156,8302019,South Dakota,IUPUI,1,4.0,51,23,156,0.179,43,9,13,68,7,1,18,2,70.0,42,22,147,0.136,38,8,8,66,8,4,14,3,61.0
7157,8312019,South Dakota,Valparaiso,1,4.0,52,22,129,0.233,50,5,10,54,10,1,28,2,0.0,44,32,138,0.087,41,10,6,51,5,0,12,0,0.0
7158,8312019,South Dakota,Murray St.,1,3.0,46,13,104,0.317,41,6,7,47,3,0,16,1,0.0,27,18,99,0.091,22,3,2,39,6,0,4,1,0.0
7159,9032019,South Dakota,Iowa St.,0,3.0,32,12,105,0.19,29,4,6,52,5,1,8,4,0.0,51,11,131,0.305,45,5,7,55,4,0,8,0,0.0
7160,9062019,South Dakota,Tulsa,1,3.0,46,15,119,0.261,46,5,6,66,1,3,16,0,62.0,36,18,127,0.142,32,1,6,55,5,0,6,3,40.0
7161,9062019,South Dakota,Kansas City,1,3.0,45,9,104,0.34600000000000003,43,3,4,48,3,0,17,0,56.5,34,21,105,0.124,32,3,3,43,3,0,6,1,40.0
7162,9072019,South Dakota,Louisiana Tech,1,3.0,52,12,113,0.354,42,5,8,41,0,1,16,4,66.0,33,16,96,0.177,29,0,1,45,5,0,10,2,38.0
7163,9132019,South Dakota,UC Davis,1,3.0,47,15,101,0.317,42,3,11,41,2,0,16,1,58.0,33,17,95,0.168,32,2,7,34,3,0,10,2,40.0
7164,9132019,South Dakota,Wyoming,1,4.0,60,9,109,0.468,56,10,11,53,8,0,18,0,79.0,36,21,116,0.129,34,8,6,37,10,0,6,0,47.0
7165,9142019,South Dakota,Iowa,1,5.0,71,23,174,0.276,65,6,10,81,6,0,22,0,88.0,62,19,171,0.251,59,6,9,70,6,1,12,1,75.0
7166,9202019,South Dakota,Northern Ill.,1,3.0,51,10,113,0.363,50,4,13,54,1,1,16,0,64.0,27,18,108,0.083,27,1,2,46,4,0,6,1,31.0
7167,9202019,South Dakota,Bradley,1,4.0,64,18,170,0.271,62,5,8,88,5,1,14,0,77.0,52,23,170,0.171,46,5,5,82,5,2,12,2,65.0
7168,9272019,South Dakota,Oral Roberts,1,4.0,59,18,140,0.293,56,6,12,61,6,1,12,0,72.0,43,19,130,0.185,40,6,8,57,6,1,12,3,56.0
7169,9292019,South Dakota,North Dakota,1,3.0,48,15,97,0.34,48,5,3,54,2,1,8,1,58.0,24,12,100,0.12,21,2,5,30,5,0,6,1,29.0
7170,10042019,South Dakota,Omaha,1,5.0,59,29,173,0.173,55,7,13,70,3,1,24,1,79.0,58,31,170,0.159,57,3,11,77,7,3,22,2,75.0
7171,10062019,South Dakota,Denver,1,5.0,44,30,167,0.084,39,5,4,72,10,9,18,4,67.0,54,40,179,0.078,46,10,5,84,5,1,16,7,73.0
7172,10082019,South Dakota,South Dakota St.,1,3.0,45,10,95,0.368,40,5,4,49,2,2,6,2,55.0,28,13,97,0.155,27,2,7,36,5,2,2,0,33.0
7173,10112019,South Dakota,North Dakota St.,1,5.0,57,20,153,0.242,54,6,9,72,5,1,8,0,68.0,47,20,148,0.182,47,5,12,66,6,2,4,0,56.0
7174,10182019,South Dakota,Western Ill.,1,3.0,45,14,82,0.378,42,3,9,38,4,3,14,0,58.0,24,20,86,0.047,21,4,7,22,3,1,10,1,34.0
7175,10202019,South Dakota,Purdue Fort Wayne,1,3.0,45,16,123,0.236,43,6,5,67,2,0,20,1,61.0,31,19,127,0.094,30,2,4,57,6,1,12,0,40.0
7176,10252019,South Dakota,Oral Roberts,1,3.0,51,25,126,0.206,49,4,5,62,5,0,6,0,58.0,30,13,112,0.152,27,5,5,44,4,1,12,2,42.0
7177,10272019,South Dakota,North Dakota,1,3.0,39,12,107,0.252,36,6,5,50,3,1,12,0,52.0,24,17,99,0.071,23,3,8,50,6,0,6,3,30.0
7178,11012019,South Dakota,Omaha,1,4.0,55,19,141,0.255,54,3,8,73,5,3,14,5,68.0,53,27,162,0.16,50,5,12,63,3,0,17,0,66.5
7179,11032019,South Dakota,Denver,1,4.0,63,16,143,0.329,60,9,10,59,3,2,14,2,81.0,53,17,142,0.254,49,3,10,58,9,3,8,0,63.0
7180,11052019,South Dakota,South Dakota St.,1,3.0,54,14,121,0.331,52,7,4,63,0,1,14,2,69.0,31,11,114,0.175,29,0,2,48,7,1,8,4,36.0
7181,11082019,South Dakota,North Dakota St.,1,3.0,54,18,122,0.295,52,4,4,48,2,0,18,1,67.0,41,19,117,0.188,38,2,1,44,4,1,8,1,48.0
7182,11152019,South Dakota,Western Ill.,1,4.0,54,24,137,0.219,49,8,5,64,3,1,8,1,67.0,43,24,141,0.135,37,3,8,53,8,1,26,1,60.0
7183,11172019,South Dakota,Purdue Fort Wayne,1,3.0,55,12,111,0.387,54,2,3,58,4,1,11,1,63.5,40,13,119,0.227,39,4,5,39,2,1,6,3,48.0
7184,11232019,South Dakota,Omaha,0,4.0,50,24,156,0.16699999999999998,49,7,11,70,6,2,18,1,68.0,61,28,168,0.196,56,6,12,73,7,1,14,4,75.0
7185,12052019,South Dakota,Central Mich.,1,4.0,61,24,160,0.231,56,2,6,84,7,3,24,4,78.0,41,24,162,0.105,37,7,5,64,2,1,10,2,54.0
7186,12062019,South Dakota,UNLV,1,3.0,46,8,103,0.369,45,3,5,48,3,0,14,1,56.0,43,17,114,0.228,41,3,7,45,3,1,7,1,50.5
7187,12102019,South Dakota,UT Arlington,1,5.0,65,27,161,0.236,58,6,11,57,4,2,26,0,86.0,54,31,156,0.147,50,4,5,61,6,3,12,1,67.0
7188,12142019,South Dakota,Tulsa,1,4.0,58,25,164,0.201,56,7,7,89,4,2,14,2,74.0,37,25,162,0.07400000000000001,36,4,2,75,7,2,18,1,52.0
7189,12172019,South Dakota,Georgia Tech,0,3.0,38,19,113,0.168,36,2,4,45,4,1,6,2,44.0,46,17,114,0.254,45,4,5,49,2,2,12,4,58.0
7190,8302019,South Fla.,UAB,1,4.0,59,15,138,0.319,54,3,4,69,8,1,13,1,0.0,56,17,152,0.257,52,8,12,61,3,0,4,2,0.0
7191,8302019,South Fla.,Ball St.,1,5.0,62,29,156,0.212,59,4,2,64,7,2,24,1,80.0,62,29,178,0.185,60,7,7,63,4,1,20,5,80.0
7192,9062019,South Fla.,FGCU,0,3.0,24,17,97,0.07200000000000001,24,1,3,46,3,0,12,2,31.0,47,11,116,0.31,43,3,5,51,1,4,10,0,59.0
7193,9072019,South Fla.,Auburn,0,5.0,55,29,178,0.146,47,3,8,63,6,0,16,3,66.0,63,31,170,0.188,57,6,7,76,3,5,10,3,79.0
7194,9102019,South Fla.,North Florida,1,4.0,58,17,136,0.301,56,11,7,56,5,1,6,2,73.0,51,19,132,0.242,49,5,8,51,11,0,10,1,61.0
7195,9132019,South Fla.,Florida,0,4.0,44,20,121,0.198,42,5,6,51,8,1,6,0,53.0,55,17,131,0.29,48,8,11,54,5,1,12,1,70.0
7196,9132019,South Fla.,Long Beach St.,0,5.0,64,27,174,0.213,62,10,14,67,7,1,10,1,80.0,60,25,168,0.208,55,7,6,71,10,4,10,1,76.0
7197,9142019,South Fla.,James Madison,0,3.0,34,20,108,0.13,33,3,7,40,1,0,6,2,40.0,43,10,99,0.333,39,1,9,48,3,2,12,2,52.0
7198,9172019,South Fla.,Jacksonville,1,5.0,63,17,146,0.315,59,2,8,62,4,1,18,0,75.0,52,25,149,0.181,50,4,11,58,2,1,10,1,62.0
7199,9202019,South Fla.,Indiana,0,5.0,50,29,148,0.142,47,7,5,70,7,3,14,1,67.0,55,26,158,0.184,53,7,7,62,7,6,18,0,77.0
7200,9212019,South Fla.,Indiana,0,4.0,43,20,140,0.16399999999999998,41,4,6,63,8,0,26,1,60.0,53,25,148,0.189,52,8,6,68,4,1,8,1,66.0
7201,9212019,South Fla.,Stetson,1,3.0,44,12,124,0.258,41,9,7,64,2,0,14,1,60.0,33,16,118,0.14400000000000002,30,2,4,62,9,0,4,0,37.0
7202,9242019,South Fla.,Bethune-Cookman,1,3.0,41,15,106,0.245,40,1,8,48,3,5,4,1,49.0,35,24,111,0.099,34,3,5,46,1,2,4,4,42.0
7203,9272019,South Fla.,Temple,1,3.0,43,14,106,0.274,39,4,7,43,5,1,10,1,53.0,32,18,102,0.13699999999999998,30,5,6,39,4,1,4,0,40.0
7204,9292019,South Fla.,UConn,0,3.0,28,22,106,0.057,26,1,5,45,2,0,8,2,33.0,43,10,102,0.324,41,2,7,49,1,1,16,0,54.0
7205,10042019,South Fla.,East Carolina,0,3.0,29,12,91,0.187,29,3,3,31,7,1,4,2,35.0,52,7,102,0.441,43,7,4,46,3,0,6,1,62.0
7206,10062019,South Fla.,Cincinnati,0,4.0,43,15,127,0.22,39,2,6,57,12,2,16,0,55.0,61,23,147,0.259,58,12,10,60,2,2,12,0,81.0
7207,10112019,South Fla.,UCF,0,4.0,47,25,144,0.153,46,2,7,62,5,1,6,1,53.0,59,11,146,0.329,56,5,7,66,2,1,16,5,73.0
7208,10132019,South Fla.,SMU,0,4.0,48,24,145,0.166,47,8,11,59,1,0,20,1,66.0,56,19,141,0.262,54,1,9,69,8,1,6,0,61.0
7209,10182019,South Fla.,Tulsa,0,3.0,23,21,103,0.019,22,0,5,32,5,3,18,1,35.0,41,21,100,0.2,39,5,3,53,0,1,10,0,52.0
7210,10202019,South Fla.,Wichita St.,0,3.0,38,24,117,0.12,37,1,5,51,3,0,6,0,42.0,41,4,102,0.363,36,3,6,52,1,1,8,0,49.0
7211,10252019,South Fla.,Tulane,0,3.0,24,24,103,0.0,22,4,3,45,9,1,10,0,34.0,37,15,108,0.204,35,9,3,51,4,1,22,2,58.0
7212,10272019,South Fla.,Houston,0,5.0,73,27,174,0.264,71,5,9,82,8,3,8,4,85.0,63,21,184,0.228,61,8,10,69,5,3,19,2,83.5
7213,11012019,South Fla.,UCF,0,3.0,29,11,86,0.209,28,4,4,34,10,5,4,1,40.0,49,13,103,0.35,46,10,5,45,4,1,11,0,65.5
7214,11032019,South Fla.,Memphis,0,4.0,36,21,124,0.121,33,5,7,45,7,4,14,2,52.0,54,20,131,0.26,51,7,9,64,5,1,8,2,66.0
7215,11082019,South Fla.,Cincinnati,0,3.0,34,13,97,0.21600000000000005,33,2,4,31,3,2,4,3,40.0,50,10,98,0.408,49,3,5,42,2,3,4,1,58.0
7216,11102019,South Fla.,East Carolina,0,4.0,56,18,145,0.262,56,7,6,75,7,0,2,0,64.0,57,12,159,0.28300000000000003,53,7,8,62,7,1,8,1,69.0
7217,11142019,South Fla.,UConn,0,3.0,39,15,132,0.182,38,3,7,63,8,2,4,2,46.0,45,12,128,0.258,44,8,6,68,3,0,4,0,55.0
7218,11162019,South Fla.,Temple,0,5.0,67,28,175,0.223,62,7,9,72,2,2,16,4,84.0,68,24,180,0.244,62,2,7,70,7,3,26,0,86.0
7219,8302019,Southeast Mo. St.,DePaul,0,5.0,52,22,159,0.189,48,5,9,62,5,5,18,3,71.0,69,34,182,0.192,63,5,5,81,5,3,6,2,80.0
7220,8312019,Southeast Mo. St.,Jacksonville,1,4.0,62,20,164,0.256,62,7,8,82,6,1,14,4,77.0,58,23,176,0.199,51,6,4,71,7,3,12,2,73.0
7221,8312019,Southeast Mo. St.,Missouri St.,0,4.0,40,25,131,0.115,37,5,11,46,5,1,14,1,53.0,56,26,139,0.21600000000000005,52,5,8,57,5,1,21,3,72.5
7222,9062019,Southeast Mo. St.,Jackson St.,1,3.0,40,10,90,0.333,34,6,8,47,2,1,14,0,54.0,18,21,99,-0.03,18,2,6,37,6,1,4,2,23.0
7223,9062019,Southeast Mo. St.,Western Ill.,1,3.0,45,12,94,0.35100000000000003,38,6,9,38,4,1,6,1,55.0,30,16,92,0.152,25,4,8,28,6,0,8,1,38.0
7224,9072019,Southeast Mo. St.,Evansville,1,3.0,36,11,119,0.21,33,7,4,59,3,0,24,1,55.0,42,28,141,0.099,40,3,4,68,7,1,4,0,48.0
7225,9102019,Southeast Mo. St.,Southern Ill.,0,5.0,51,33,175,0.103,48,12,10,84,9,1,22,4,75.0,47,28,169,0.112,43,9,8,79,12,0,16,1,64.0
7226,9132019,Southeast Mo. St.,Milwaukee,0,3.0,28,15,96,0.135,27,2,6,49,1,1,14,1,38.0,52,17,134,0.261,44,1,11,50,2,1,2,1,55.0
7227,9132019,Southeast Mo. St.,Western Mich.,0,3.0,29,19,118,0.085,28,4,5,63,7,5,6,0,41.0,43,20,129,0.17800000000000002,40,7,5,62,4,1,12,1,57.0
7228,9142019,Southeast Mo. St.,Butler,0,4.0,42,24,155,0.116,37,6,6,79,9,1,10,0,54.0,52,20,154,0.208,44,9,5,77,6,4,12,0,71.0
7229,9172019,Southeast Mo. St.,Saint Louis,1,5.0,52,20,156,0.205,50,12,14,69,6,1,18,0,74.0,60,31,169,0.172,56,6,11,69,12,3,14,3,76.0
7230,9202019,Southeast Mo. St.,Toledo,1,4.0,55,17,145,0.262,53,6,12,64,9,0,8,1,65.0,48,15,135,0.244,42,9,12,60,6,1,10,3,63.0
7231,9212019,Southeast Mo. St.,Memphis,1,4.0,60,17,134,0.321,54,7,10,66,3,0,16,1,75.0,47,22,142,0.17600000000000002,46,3,11,52,7,1,10,3,56.0
7232,9242019,Southeast Mo. St.,UT Martin,1,4.0,50,11,127,0.307,48,11,4,65,7,2,10,3,68.0,43,28,144,0.104,43,7,6,54,11,0,2,1,51.0
