 


  
  

NCAA Women's Volleyball
Division IAces Per Set
Through Games 12/19/2015


"Rank","Name","S","W-L","Aces","Per Set"
"241","UT Martin","125","9-24","41","324","203.0"
"","Eastern Ky.","119","10-23","66","274","203.0"
"243","Yale","95","15-9","58","288","202.0"
"","Liberty","108","14-14","42","320","202.0"
"","Coastal Caro.","102","25-5","78","248","202.0"
"246","Marshall","121","16-14","65","273","201.5"
"","Holy Cross","107","7-22","36","331","201.5"
"248","Colgate","98","12-16","57","288","201.0"
"249","SIUE","106","8-18","44","312","200.0"
"250","California","111","9-22","69","260","199.0"
"","Nevada","107","12-18","33","332","199.0"
"252","Seton Hall","113","14-16","54","289","198.5"
"","Loyola Maryland","108","6-25","35","327","198.5"
"254","Lipscomb","120","23-9","61","272","197.0"
"","Iowa","115","12-21","48","298","197.0"
"","North Dakota St.","120","19-12","89","216","197.0"
"257","New Orleans","126","19-16","48","297","196.5"
"258","Clemson","112","6-26","48","295","195.5"
"","Marist","118","21-10","31","329","195.5"
"260","Northeastern","123","6-25","40","309","194.5"
"261","Radford","119","14-15","42","304","194.0"
"","Binghamton","109","9-19","29","330","194.0"
"263","Saint Mary's (CA)","99","6-22","29","328","193.0"
"264","La.-Monroe","111","14-18","65","253","191.5"
"265","UC Riverside","107","10-19","51","280","191.0"
"266","Jacksonville St.","119","14-20","96","186","189.0"
"267","Appalachian St.","111","22-8","55","265","187.5"
"268","Sacred Heart","120","15-14","26","322","187.0"
"269","Southern U.","111","10-21","56","261","186.5"
"270","Oral Roberts","118","14-16","39","294","186.0"
"271","Akron","111","8-21","45","280","185.0"
"","Cal Poly","100","19-8","36","298","185.0"
"","Hampton","88","3-22","33","304","185.0"
"","UMBC","97","12-14","26","318","185.0"
"275","New Hampshire","106","21-9","49","271","184.5"
"276","West Virginia","100","5-24","37","294","184.0"
"277","Duquesne","113","14-15","22","320","182.0"
"278","Mississippi Val.","114","3-30","59","244","181.0"
"","Samford","98","15-12","59","244","181.0"
"","Louisiana","105","6-23","54","254","181.0"
"","Louisiana Tech","106","10-20","55","252","181.0"
"282","Montana","108","8-20","11","338","180.0"
"283","Furman","108","21-9","53","250","178.0"
"284","UTRGV","107","12-19","33","283","174.5"
"285","Saint Peter's","100","4-24","34","280","174.0"
"","Fordham","112","8-23","38","272","174.0"
"287","Georgia St.","102","7-19","50","247","173.5"
"288","Southeastern La.","117","13-18","40","266","173.0"
"","Bradley","106","6-24","32","282","173.0"
"290","Dartmouth","88","12-11","39","265","171.5"
"","Canisius","112","11-19","39","265","171.5"
"292","Nicholls St.","100","9-19","36","270","171.0"
"293","Iona","114","10-20","37","260","167.0"
"294","La Salle","111","6-25","31","270","166.0"
"","Brown","96","10-16","28","276","166.0"
"296","Providence","112","10-22","36","259","165.5"
"297","Lafayette","98","11-16","52","226","165.0"
"298","Penn","95","13-13","38","253","164.5"
"299","Western Ill.","109","3-28","34","260","164.0"
"300","Cal St. Fullerton","99","0-28","51","224","163.0"
"","Cornell","95","6-18","16","294","163.0"
"302","Ark.-Pine Bluff","110","7-27","71","182","162.0"
"303","Prairie View","113","9-25","44","235","161.5"
"304","USC Upstate","112","15-15","30","256","158.0"
"","CSUN","103","8-20","66","184","158.0"
"306","Stony Brook","114","12-19","32","247","155.5"
"307","Sam Houston St.","116","14-18","23","264","155.0"
"","Murray St.","101","27-3","60","190","155.0"
"309","Georgetown","116","10-21","34","239","153.5"
"","Delaware St.","97","3-25","41","225","153.5"
"311","Morgan St.","100","13-15","36","228","150.0"
"312","South Carolina St.","78","4-19","33","233","149.5"
"313","Princeton","87","15-9","35","228","149.0"
"314","CSU Bakersfield","105","13-15","29","236","147.0"
"315","NJIT","105","6-25","19","252","145.0"
"316","Saint Francis (PA)","106","6-23","30","226","143.0"
"","South Dakota St.","110","5-27","33","220","143.0"
"318","Montana St.","89","3-21","19","244","141.0"
"","Navy","109","9-20","66","150","141.0"
"320","N.C. Central","98","5-24","31","217","139.5"
"321","St. Francis Brooklyn","106","7-23","24","226","137.0"
"322","Hartford","97","2-27","23","224","135.0"
"323","N.C. A&T","75","7-14","26","212","132.0"
"324","Coppin St.","87","9-15","31","200","131.0"
"325","Florida A&M","97","8-21","32","194","129.0"
"326","Chicago St.","89","1-27","36","163","117.5"
"327","Presbyterian","96","4-24","27","160","107.0"
"328","Norfolk St.","90","4-21","32","147","105.5"
"329","Savannah St.","94","0-31","14","139","83.5"
Reclassifying
"NR","Abilene Christian","111","9-20","42","375","229.5"
"NR","Northern Ky.","116","14-16","30","373","216.5"
"NR","Incarnate Word","99","8-17","37","318","196.0"
"NR","UMass Lowell","111","4-27","33","315","190.5"
"NR","Grand Canyon","97","7-21","45","263","176.5"

NCAA Women's Volleyball
Division ITeam Assists
Through Games 12/19/2015


"Rank","Name","S","W-L","Assists"
"1","Southern California","130","33-3","1778"
"2","Creighton","134","27-9","1774"
"3","Wichita St.","135","27-9","1771"
"4","Minnesota","129","30-5","1757"
"5","Missouri St.","135","24-11","1744"
"6","Nebraska","129","32-4","1730"
"","Towson","125","26-6","1730"
"8","Southern Miss.","139","24-11","1704"
"9","Western Ky.","125","32-4","1690"
"10","Ohio St.","131","25-10","1686"
"11","Rice","124","21-10","1667"
"12","Valparaiso","127","27-8","1664"
"13","Col. of Charleston","129","20-13","1659"
"","Cleveland St.","130","26-7","1659"
"15","LMU (CA)","125","24-9","1656"
"16","New Mexico St.","126","28-6","1651"
"17","UNI","133","19-15","1643"
"18","North Texas","127","20-13","1639"
"19","Southern Ill.","130","23-10","1637"
"","Lipscomb","120","23-9","1637"
"21","Alabama","126","17-15","1633"
"22","Louisville","117","25-7","1631"
"23","Hofstra","127","21-11","1627"
"24","UCLA","123","25-8","1626"
"25","Michigan","123","20-13","1624"
"26","Pittsburgh","117","23-9","1623"
"27","SMU","119","27-6","1615"
"","Chattanooga","121","26-6","1615"
"29","Kansas","113","30-3","1601"
"30","Wisconsin","117","26-7","1597"
"31","Purdue","122","23-10","1594"
"32","Marquette","124","22-12","1589"
"33","Arizona","124","19-14","1587"
"","Dayton","123","27-6","1587"
"35","Sacramento St.","122","26-7","1580"
"36","Eastern Ill.","130","16-15","1579"
"37","A&M-Corpus Christi","126","31-5","1576"
"38","Illinois St.","119","22-10","1573"
"39","Indiana St.","132","17-16","1563"
"40","Villanova","122","25-9","1558"
"41","Washington","116","31-3","1557"
"42","Denver","128","27-8","1556"
"43","Illinois","122","21-13","1547"
"","UCF","121","15-17","1547"
"45","Florida St.","122","25-8","1546"
"46","Georgia Tech","120","18-14","1545"
"47","Missouri","128","27-6","1543"
"48","North Dakota","126","21-13","1539"
"49","Loyola Chicago","118","20-12","1535"
"","Temple","115","24-8","1535"
"51","San Diego","114","22-10","1534"
"52","Western Mich.","131","15-18","1531"
"53","Colorado","124","19-13","1530"
"54","Boise St.","109","23-7","1529"
"","Omaha","124","19-13","1529"
"56","IUPUI","117","21-10","1528"
"57","Appalachian St.","111","22-8","1527"
"58","Texas","114","30-3","1525"
"59","Florida","117","25-7","1523"
"60","Michigan St.","119","19-14","1520"
"","Texas A&M","115","24-7","1520"
"62","UTSA","122","24-9","1519"
"63","George Washington","122","21-11","1513"
"","Idaho St.","118","23-10","1513"
"","Wofford","127","16-18","1513"
"66","Ole Miss","125","22-11","1512"
"67","BYU","113","28-4","1510"
"68","Gonzaga","119","16-15","1509"
"69","Northern Ariz.","121","28-5","1503"
"70","Virginia Tech","122","19-13","1500"
"71","Oakland","118","18-13","1498"
"","Fairfield","117","21-10","1498"
"73","Tulsa","127","15-17","1495"
"74","Oregon","112","16-14","1494"
"75","Belmont","122","17-15","1491"
"76","Auburn","121","18-12","1488"
"","Ohio","117","25-8","1488"
"78","Sacred Heart","120","15-14","1487"
"79","Bryant","124","19-14","1486"
"80","Miami (FL)","119","21-10","1485"
"","Army West Point","114","21-10","1485"
"82","South Dakota","117","15-16","1484"
"83","SFA","128","20-14","1480"
"84","Duke","109","17-13","1477"
"85","North Florida","118","21-11","1476"
"86","Houston","123","19-13","1475"
"87","McNeese","129","15-18","1474"
"88","UNC Greensboro","115","22-11","1473"
"","New Orleans","126","19-16","1473"
"90","Air Force","126","12-21","1468"
"","Marist","118","21-10","1468"
"92","NC State","119","16-16","1465"
"93","Long Beach St.","114","25-6","1460"
"","Winthrop","122","14-18","1460"
"","Northern Colo.","116","14-16","1460"
"","Hawaii","109","29-2","1460"
"97","Santa Clara","113","22-9","1459"
"98","Xavier","118","18-12","1457"
"99","The Citadel","132","7-28","1455"
"","Fresno St.","119","14-18","1455"
"","FGCU","121","21-11","1455"
"102","Pacific","113","17-13","1454"
"103","Penn St.","115","28-6","1453"
"104","Kent St.","115","20-10","1450"
"","Cincinnati","117","21-10","1450"
"","Ball St.","124","15-17","1450"
"107","Saint Louis","120","22-10","1445"
"108","Rider","130","16-17","1444"
"109","Syracuse","120","23-8","1440"
"","Furman","108","21-9","1440"
"","Rhode Island","118","20-9","1440"
"112","Houston Baptist","126","17-17","1439"
"113","Virginia","116","18-13","1436"
"114","Oral Roberts","118","14-16","1435"
"","North Dakota St.","120","19-12","1435"
"","High Point","118","21-10","1435"
"117","St. John's (NY)","121","18-15","1427"
"118","UIC","117","12-19","1426"
"","Iowa","115","12-21","1426"
"120","DePaul","122","16-15","1423"
"121","Radford","119","14-15","1422"
"122","Stanford","110","23-7","1421"
"","UConn","119","16-15","1421"
"124","Maryland","122","15-19","1414"
"","Pepperdine","115","17-14","1414"
"","UC Davis","114","15-15","1414"
"127","Boston College","122","12-20","1413"
"128","South Fla.","116","11-21","1412"
"129","Arkansas","114","17-13","1409"
"","Indiana","116","16-16","1409"
"131","Eastern Mich.","116","14-16","1408"
"","Wake Forest","121","12-20","1408"
"","American","116","28-7","1408"
"134","Wright St.","113","15-16","1407"
"135","Jackson St.","129","15-22","1403"
"","Manhattan","127","20-14","1403"
"137","Drake","129","15-20","1398"
"138","Arkansas St.","106","28-2","1395"
"","Purdue Fort Wayne","119","7-25","1395"
"140","Kansas St.","107","17-12","1392"
"","Kentucky","112","21-10","1392"
"","North Carolina","110","21-10","1392"
"143","Murray St.","101","27-3","1391"
"144","Iowa St.","107","19-11","1389"
"","Utah","118","10-21","1389"
"","Memphis","122","19-14","1389"
"","Milwaukee","116","9-21","1389"
"148","Lehigh","111","19-13","1388"
"","Miami (OH)","114","21-10","1388"
"150","Idaho","114","14-16","1386"
"151","James Madison","112","22-8","1383"
"152","Marshall","121","16-14","1380"
"153","Butler","119","12-19","1377"
"154","Stony Brook","114","12-19","1372"
"155","New Mexico","116","17-14","1368"
"156","Georgetown","116","10-21","1366"
"157","Tulane","125","10-22","1364"
"","California","111","9-22","1364"
"159","Sam Houston St.","116","14-18","1363"
"","Robert Morris","120","19-13","1363"
"161","Tennessee","118","21-12","1362"
"","South Carolina","114","13-18","1362"
"163","Green Bay","108","17-13","1359"
"164","Alabama St.","132","21-15","1353"
"165","Troy","125","14-18","1348"
"166","Alabama A&M","136","13-25","1345"
"167","ETSU","112","19-12","1344"
"","Duquesne","113","14-15","1344"
"169","Tennessee St.","118","16-14","1341"
"170","Central Mich.","117","11-18","1337"
"171","Northwestern","107","14-17","1331"
"","San Francisco","108","17-14","1331"
"173","UT Martin","125","9-24","1329"
"","Texas St.","111","19-12","1329"
"","Fla. Atlantic","101","18-11","1329"
"176","UMKC","106","15-13","1327"
"177","VCU","118","14-17","1324"
"","Western Caro.","131","12-22","1324"
"","Jacksonville St.","119","14-20","1324"
"","Oklahoma","108","12-16","1324"
"","UNCW","116","24-8","1324"
"182","Morehead St.","118","10-21","1323"
"183","Jacksonville","113","12-16","1321"
"184","Southeastern La.","117","13-18","1320"
"","Arizona St.","115","19-13","1320"
"","Washington St.","114","16-16","1320"
"","Colorado St.","102","26-4","1320"
"188","Youngstown St.","114","10-21","1317"
"189","Howard","116","18-14","1315"
"190","Tennessee Tech","120","10-21","1313"
"191","San Jose St.","115","13-18","1311"
"","East Carolina","119","12-19","1311"
"","Charleston So.","124","10-23","1311"
"194","Seton Hall","113","14-16","1309"
"195","Mississippi St.","111","17-15","1308"
"196","Portland","114","16-15","1305"
"197","UC Irvine","106","13-15","1303"
"","Baylor","109","17-13","1303"
"199","Middle Tenn.","109","8-22","1299"
"200","Northeastern","123","6-25","1298"
"201","Coastal Caro.","102","25-5","1294"
"202","Wyoming","116","23-7","1292"
"203","Liberty","108","14-14","1289"
"","Austin Peay","120","10-22","1289"
"205","UTEP","121","9-23","1288"
"206","Montana","108","8-20","1284"
"207","USC Upstate","112","15-15","1281"
"208","UNLV","113","16-14","1279"
"209","Cal Poly","100","19-8","1275"
"210","Providence","112","10-22","1274"
"211","Toledo","113","6-23","1272"
"212","Siena","108","16-13","1271"
"213","Lamar University","112","14-16","1268"
"214","Southeast Mo. St.","115","10-20","1264"
"215","CSU Bakersfield","105","13-15","1263"
"216","Evansville","119","8-24","1258"
"217","San Diego St.","109","12-19","1254"
"","UAB","118","9-23","1254"
"219","William & Mary","115","10-20","1249"
"220","Northern Ill.","105","19-11","1242"
"221","Campbell","112","14-17","1241"
"","Gardner-Webb","119","9-22","1241"
"223","UT Arlington","108","19-10","1236"
"","Nevada","107","12-18","1236"
"225","Canisius","112","11-19","1234"
"226","Texas Tech","98","14-16","1227"
"227","Seattle U","107","18-11","1225"
"228","Notre Dame","121","7-25","1224"
"229","Bowling Green","112","7-22","1217"
"230","TCU","102","19-10","1214"
"231","Iona","114","10-20","1210"
"232","Utah St.","114","6-26","1206"
"233","Stetson","109","11-18","1204"
"","Texas Southern","117","16-19","1204"
"235","UC Riverside","107","10-19","1199"
"236","Samford","98","15-12","1198"
"237","Niagara","110","13-17","1196"
"238","Portland St.","104","9-19","1195"
"239","Ga. Southern","106","10-19","1193"
"","Delaware","113","12-17","1193"
"241","Eastern Ky.","119","10-23","1192"
"","South Alabama","111","13-15","1192"
"243","Eastern Wash.","104","14-14","1191"
"","New Hampshire","106","21-9","1191"
"245","UTRGV","107","12-19","1189"
"246","Navy","109","9-20","1186"
"","Akron","111","8-21","1186"
"248","La.-Monroe","111","14-18","1185"
"","George Mason","110","10-19","1185"
"","Oregon St.","108","6-24","1185"
"","Harvard","99","15-11","1185"
"252","Clemson","112","6-26","1180"
"253","LSU","108","9-20","1172"
"254","Central Ark.","104","16-13","1166"
"","Bethune-Cookman","104","15-16","1166"
"256","Kennesaw St.","103","19-9","1165"
"257","UMES","103","22-7","1161"
"","UNC Asheville","100","15-12","1161"
"","CSUN","103","8-20","1161"
"260","Louisiana Tech","106","10-20","1159"
"261","La Salle","111","6-25","1156"
"","Mercer","112","10-19","1156"
"","Southern Utah","102","15-15","1156"
"264","Elon","110","7-23","1152"
"265","Georgia St.","102","7-19","1149"
"266","Binghamton","109","9-19","1142"
"267","Bradley","106","6-24","1141"
"","UC Santa Barbara","99","7-20","1141"
"269","Rutgers","109","4-28","1137"
"270","SIUE","106","8-18","1136"
"271","FIU","104","15-13","1131"
"272","Buffalo","107","7-22","1126"
"","Fordham","112","8-23","1126"
"274","Princeton","87","15-9","1121"
"275","Little Rock","102","14-14","1118"
"276","UMBC","97","12-14","1115"
"277","Penn","95","13-13","1108"
"278","Holy Cross","107","7-22","1105"
"","Brown","96","10-16","1105"
"280","Fairleigh Dickinson","110","10-19","1103"
"281","Utah Valley","101","14-14","1102"
"282","Charlotte","99","8-19","1097"
"283","Saint Mary's (CA)","99","6-22","1094"
"284","Dartmouth","88","12-11","1093"
"285","West Virginia","100","5-24","1091"
"286","Yale","95","15-9","1087"
"287","Nicholls St.","100","9-19","1085"
"288","Loyola Maryland","108","6-25","1081"
"289","Saint Francis (PA)","106","6-23","1080"
"290","Northwestern St.","106","7-22","1075"
"291","Albany (NY)","98","17-9","1073"
"292","Morgan St.","100","13-15","1070"
"293","St. Francis Brooklyn","106","7-23","1068"
"294","Central Conn. St.","96","11-16","1062"
"295","Quinnipiac","115","3-28","1059"
"296","LIU Brooklyn","97","14-14","1057"
"297","Colgate","98","12-16","1045"
"","Prairie View","113","9-25","1045"
"299","Montana St.","89","3-21","1037"
"300","Weber St.","101","6-22","1030"
